actor_id,movie_id
93541,5768
93541,5963
93541,6345
93541,6571
93541,6759
93541,6906
93541,6992
93541,7678
93541,7738
93541,8133
93541,23929
93541,24323
93541,24664
93541,26656
93541,26663
93541,26739
93541,26766
93541,26794
93541,26824
93541,26848
93541,26854
93541,66280
93542,3488
93542,4502
93542,4638
93542,5143
93542,5893
93543,3503
93543,5033
93543,5822
93543,27430
93543,27577
93543,30461
93543,34074
56264,3509
56264,3695
56264,4441
56264,4527
56264,6009
56264,30627
56264,43054
56264,63706
56264,63899
56264,63900
93544,3516
93544,4729
93544,5509
93544,6386
93545,3518
93546,3520
93546,3931
93547,3520
93547,3931
93547,4070
93547,4491
93547,4705
93547,7567
93547,9860
93547,24077
93547,27394
93547,27466
93547,27472
93548,3525
93548,3623
93548,3631
93548,3813
93548,3859
93548,3872
93548,25333
93548,25675
93548,25891
93548,26536
93548,30561
93548,30609
93548,30955
93548,42682
93548,42737
93548,63616
93548,63777
93548,63997
93548,64195
93548,64251
93548,65660
93548,65804
93548,68224
93548,68349
26847,3528
26847,3668
13749,3533
13749,3628
13749,3706
13749,4457
13749,4524
13749,4682
13749,4807
13749,4900
13749,5041
13749,5262
13749,5834
13749,5985
13749,6001
13749,6811
13749,6982
13749,7169
13749,7462
13749,7716
13749,8124
13749,8409
13749,8565
13749,9148
13749,9356
13749,9642
13749,9901
13749,9958
13749,10283
13749,10906
13749,12225
13749,12378
13749,13112
13749,13162
13749,14258
13749,14621
13749,15393
62410,3538
62410,3618
62410,4576
62410,4888
79625,3539
79625,5556
79625,5682
79625,5896
93549,3545
93549,3678
93549,3744
93549,3864
93549,3898
93549,54673
93550,3547
93550,4212
93550,4223
93550,4306
93550,4408
93550,4465
93550,4722
93550,4846
93550,4984
93550,5242
93550,5280
93550,5420
93550,6442
93550,6472
93550,6678
93550,6816
93550,7065
93550,7206
93550,8279
93550,10751
93550,11874
93550,29379
93551,3560
93552,3572
93552,5604
93553,3576
93554,3576
93555,3582
93555,24143
93556,3592
93557,3596
93557,25002
93558,3598
93559,3611
93559,4803
93559,5482
93559,6019
93559,6519
93559,9638
93560,3616
93560,3687
93560,5005
93560,6161
43286,3625
43286,3695
43286,3810
43286,3861
43286,3965
43286,24313
43286,31192
43286,38176
43286,42589
43286,46585
43286,46819
43286,47503
43286,59872
43286,63817
43286,63857
43286,66259
43286,66278
43286,66284
43286,66349
93561,3628
93561,3632
93561,3693
93561,3886
93561,3983
93561,4404
93561,4707
93561,4873
93561,5773
93561,6464
93561,7819
93561,12500
93562,3635
93562,3758
93562,4850
93563,3637
93563,3817
93563,4357
93563,4758
93563,5236
93563,5345
93563,5839
93563,6819
93564,3639
93564,4116
93564,4214
93564,4542
93564,4698
93564,4808
93564,5021
93564,5086
93564,5222
93564,5604
93564,6564
93564,7002
93564,7530
93565,3639
93565,4143
93565,4291
93565,4300
93565,4419
93565,4433
93565,4482
93565,4494
93565,4515
93565,4532
93565,4556
93565,4558
93565,4631
93565,7089
93565,7270
93565,8926
93565,13880
93565,14286
93565,14313
93565,15845
93565,30589
93565,33055
93565,35993
93566,3639
93567,3645
93567,3654
93568,3658
93568,17096
93568,18356
93568,28172
93568,33057
93569,3659
93570,3659
93571,3660
93572,3665
93572,4401
93572,35968
93572,39076
93572,41103
93572,56622
93572,67805
93573,3667
93573,4191
20174,3675
20174,4048
20174,4230
20174,4284
20174,4349
20174,4483
20174,5809
20174,6154
20174,6604
20174,6833
20174,7089
20174,7815
20174,8093
20174,8239
20174,8918
20174,8929
20174,9509
20174,9816
20174,13579
20174,17380
20174,23537
20174,25548
20174,27273
20174,31163
20174,31457
20174,31720
20174,32747
20174,46241
20174,63093
73827,3675
73827,4048
73827,4230
73827,4284
73827,4349
73827,4483
73827,5809
73827,6154
73827,6604
73827,6833
73827,7089
73827,7815
73827,8093
73827,8239
73827,8918
73827,8929
73827,9509
73827,9816
73827,13579
73827,15845
73827,17380
73827,19387
73827,23537
73827,25548
73827,27273
73827,31163
73827,31457
73827,31720
73827,32747
73827,46241
73827,63093
93574,3680
93574,4187
93574,4624
93574,5047
93575,3691
93575,3800
93575,5246
93575,5610
93575,6002
93576,3701
93577,3707
93577,4027
93577,4058
93577,4144
93577,4168
93577,4484
93577,5378
93577,5692
93577,5956
93577,7207
93577,7877
93577,7908
93577,9438
93577,14159
20399,3707
93578,3721
93579,3722
93579,3959
93579,4057
93579,4277
93579,4417
93579,4644
93579,4836
93579,5145
93579,5356
93579,5801
93579,5874
93579,5901
93579,6116
93579,6130
93579,6254
93579,6329
93579,7075
93579,7314
93579,7431
93579,8033
93579,8298
93579,9523
93579,10383
93579,10859
93579,12333
93579,16902
93579,29686
93580,3722
93581,3723
93581,3835
93581,3962
93581,4093
93581,4440
93581,4788
93581,4819
93581,5252
93581,5442
93581,5679
93581,6025
93581,6101
93581,6146
93581,6567
93581,6619
93581,7003
93581,7441
93581,7672
93581,8174
93581,9425
93581,9834
93581,10513
93581,12816
93582,3733
93583,3733
93584,3737
93584,4066
93584,4104
93584,4152
93584,4724
93584,7136
22437,3741
22437,4519
22437,4818
22437,5242
22437,5449
22437,6053
22437,6763
22437,7118
22437,7426
22437,8313
22437,8584
22437,8969
22437,9678
22437,9965
22437,10530
22437,11171
81461,3751
81461,3955
81461,4481
81461,4658
81461,4762
81461,5543
81461,5959
81461,6277
81461,6753
81461,7257
81461,7778
81461,8097
81461,11773
81461,12467
5182,3760
93585,3760
93585,4412
93586,3770
93586,3930
93586,25782
93587,3772
93588,3779
93588,21031
93588,22629
93588,27095
93588,34225
93588,35919
93588,36856
93588,41761
93588,43802
93588,50506
93588,54098
93588,54835
93588,56351
93588,58817
93589,3780
93589,3847
93589,4068
93589,4339
93589,6143
93590,3786
93590,3972
93590,46826
93590,61238
93591,3788
93591,26025
93592,3805
93592,4316
93592,4467
93592,4796
93592,5174
93592,5285
93592,5400
93592,5410
93592,6230
93592,7371
93592,7747
93592,8817
93593,3809
93593,4067
93593,4742
93593,5905
93593,6535
93593,7997
93593,8117
93593,8534
93593,9199
93593,9721
93593,10568
93593,11442
93593,13523
93594,3812
93594,25890
93594,52521
93595,3816
93595,4626
93595,5263
93595,25664
93595,26503
93595,28979
93595,45543
93596,3826
93596,4102
93596,4288
93596,4360
93596,4655
93596,4691
93596,5212
93596,5341
93596,5587
93596,5927
93596,6163
93596,6191
93596,6268
93596,6464
93596,7521
93597,3827
93597,4685
93597,28152
93598,3828
93598,4111
93598,4155
93598,4810
93598,5440
93598,5625
93598,5899
93598,6216
93598,6265
93598,6881
93598,8553
93598,25575
93598,28731
93598,29190
93599,3829
93599,4562
77654,3837
77654,4302
77654,4366
77654,4466
77654,4492
77654,5434
93600,3844
93600,3900
93600,4088
93600,5228
93600,5319
93600,5422
93600,5705
93600,5798
93600,6022
93600,6259
93600,7484
93600,7505
93600,8068
93600,8228
93600,10497
93601,3845
93601,4267
93601,4714
93601,4829
93601,5269
93601,5301
93601,5937
93601,5940
93601,6803
93601,25936
93602,3850
93603,3858
93604,3863
93604,4600
93604,5648
93604,24474
93604,25390
93604,26345
93604,26376
93604,26396
93604,46484
93605,3868
93605,4150
93605,4521
93605,4643
93605,5788
93606,3871
93606,3954
93606,4087
93606,4196
93606,4274
93606,4497
93606,4647
93606,4923
93606,5738
93607,3873
93607,4101
93608,3875
93608,4126
93608,25792
9540,3877
9540,3945
9540,4222
9540,4468
9540,27813
77143,3877
77143,27813
93609,3882
93609,4940
93609,5537
93609,25594
93610,3909
93610,4257
93610,4535
93610,4620
93610,4646
93610,4772
93610,4780
93610,4859
93610,5012
93610,5451
93610,5580
93610,5975
93610,6015
93610,6266
93610,6820
93610,7082
93610,7279
93610,7531
93610,7822
93610,9292
93610,9469
93610,10485
93610,12578
93610,14631
93610,17687
93610,17965
93610,19473
93611,3911
93611,3941
93611,3982
93611,23939
93611,39076
93611,63392
93612,3913
93612,23479
93612,30629
93612,31108
93612,31177
93613,3918
93614,3918
93614,29173
93615,3920
93616,3921
93616,4630
93616,5504
93616,6804
93616,25819
93616,28559
93616,29009
93617,3925
93618,3925
93619,3935
93619,4240
93619,4320
93619,5394
93619,5519
93619,5626
93619,6028
93619,6052
93619,6500
93619,6625
93619,6670
93619,6755
93619,7031
93619,7550
93619,7582
93619,7954
93619,15323
93619,17189
93619,25434
93619,34093
93619,34532
93619,35317
93620,3939
93620,4731
93620,7934
93621,3940
93621,25442
93621,25939
93621,28891
93622,3940
93622,4194
93622,24988
93622,25369
93622,25939
93622,26503
93622,28638
93623,3943
93623,14139
93623,15808
93623,19061
93623,20411
93623,23271
93623,29702
93623,34638
93623,36762
93623,41435
93624,3953
93625,3957
93625,3999
93625,4177
93625,4246
93625,4791
93625,5053
93625,5177
93625,5238
93625,5437
93625,5471
93625,5526
93625,5954
93625,7908
93626,3959
93627,3969
82,3977
82,4448
82,5860
82,6071
82,9466
82,29635
93628,3990
93629,3992
93630,3997
93631,4000
93631,4065
93631,4130
93631,4247
93631,4253
93631,4490
93631,4609
93631,4717
93631,4809
93631,4847
93631,4955
93631,5119
93631,5320
93631,5524
93631,5821
93631,5887
93631,5971
93631,6339
93631,6613
93631,6628
93631,6690
93631,6911
93631,7313
93631,7393
93631,7646
93631,8015
93631,9411
93631,11222
93632,4003
93632,4052
93632,4286
93632,4583
93632,5321
93632,5323
93632,5608
93632,6075
93632,6379
93632,6594
93632,7272
93632,7597
93632,7958
93632,8857
93633,4005
93633,4125
76336,4008
76336,4352
76336,5020
76336,5850
76336,6402
93634,4016
93634,4161
5043,4017
93635,4020
93635,4948
93635,5318
93635,5703
93635,9535
93636,4034
93636,5465
93636,6158
93636,6386
93636,7819
93636,8373
93636,10414
93637,4038
93637,6782
93637,7090
93637,7245
93638,4042
93638,5545
93638,5908
93638,7734
93638,27802
93638,28299
93638,29497
93639,4043
93640,4043
93640,4880
93641,4044
93641,5671
93641,26799
93641,26833
93642,4048
93642,4174
93642,4247
93642,4522
93642,4680
93642,4912
93642,5075
93642,5190
93642,5289
93642,6061
93642,7791
93642,8473
93643,4051
93643,27570
93644,4051
15694,4059
93645,4061
93645,4115
93645,5488
93645,6155
93646,4064
93646,4386
93646,4943
93647,4068
93647,4315
93647,5022
93647,5347
93647,5827
93647,6273
93647,6412
93647,9511
93647,10737
93647,11054
93647,11671
93647,16032
93648,4068
93648,4598
93648,5027
93648,6554
93649,4074
93650,4074
93651,4076
93651,4754
93651,24791
93652,4078
93653,4078
93654,4079
93654,4382
93654,4450
93654,4495
93654,4555
93654,4710
93654,4801
93654,4898
93654,4924
93654,4959
93654,5043
93654,5368
93654,5555
93654,5621
93654,5691
93654,6121
93654,6289
93654,6901
93654,7630
93654,7914
93655,4090
93655,7915
93656,4105
93656,23569
93656,23801
15435,4114
15435,4324
15435,6677
93657,4118
93657,4276
93657,4305
93657,4369
93657,4767
93657,4919
93657,5099
93657,5414
93657,5547
93657,5733
93657,5984
93657,6825
93657,7048
93657,7351
93657,8947
93657,10103
93657,11193
93658,4122
93659,4131
93659,27803
93659,28268
26186,4131
93660,4133
93660,4151
93660,4258
93660,4272
93660,4287
93660,4293
93660,4430
93660,4438
93660,4446
93660,4506
93660,4567
93660,4588
93660,4635
93660,4653
93660,4674
93660,4689
93660,4715
93660,4721
93660,4735
93660,4749
93660,4769
93660,4799
93660,4820
93660,4834
93660,4843
93660,4851
93660,4874
93660,4895
93660,4915
93660,4988
93660,4993
93660,5017
93660,5064
93660,5085
93660,5103
93660,5135
93660,5155
93660,5215
93660,5221
93660,5275
93660,5312
93660,5344
93660,5370
93660,5398
93660,5413
93660,5430
93660,5496
93660,5535
93660,5611
93660,5803
93660,5804
93660,5873
93660,5906
93660,5914
93660,5944
93660,5953
93660,5976
93660,6040
93660,6074
93660,6107
93660,6206
93660,6223
93660,6309
93660,6356
93660,6374
93660,6421
93660,6427
93660,6430
93660,6515
93660,6583
93660,6646
93660,6655
93660,6822
93660,6858
93660,6868
93660,6885
93660,6934
93660,7049
93660,7077
93660,7114
93660,7166
93660,7233
93660,7290
93660,7327
93660,7357
93660,7385
93660,7413
93660,7662
93660,7694
93660,7829
93660,7904
93660,8013
93660,8035
93660,8094
93660,8099
93660,8116
93660,8144
93660,8314
93660,8926
93660,13194
93660,13578
93660,14295
93660,15976
10147,4140
93661,4141
93662,4147
89852,4153
89852,4188
89852,4376
89852,4476
89852,4582
89852,4916
89852,5171
89852,5247
89852,5393
89852,5601
89852,5687
89852,6095
89852,6097
89852,6159
89852,6310
89852,6656
89852,6703
89852,7053
89852,7482
89852,7545
89852,7637
89852,8271
89852,8859
89852,8891
89852,9109
89852,9133
89852,9534
89852,10104
89852,10343
89852,11004
89852,11060
89852,11590
89852,11828
89852,12148
89852,12425
89852,13246
89852,13987
89852,14724
89852,14905
89852,22855
89852,24106
89852,33801
89852,64822
93663,4154
93663,6063
93663,25454
93664,4157
93664,23680
93665,4158
93665,4685
93665,4795
93665,5021
93665,5213
93665,28152
93666,4159
93666,4307
93666,4603
93666,4678
93666,4763
93666,4944
93666,5184
93666,5309
93666,5567
93666,6323
93666,6570
93666,7386
93666,8483
93666,9463
93666,10064
93667,4162
93667,5337
93667,5866
93667,6504
93667,6671
93667,8166
93667,9464
93667,10389
93667,12211
93667,14118
93668,4164
93668,4782
93668,5681
93668,5840
93668,29511
21524,4165
21524,4683
21524,5725
21524,6111
21524,11622
21524,11696
93669,4170
93669,5525
93669,7251
93669,9584
93670,4176
93670,6959
93670,7011
93670,7228
93670,7662
93670,7726
93670,7855
93670,8073
93670,8094
93670,8926
93670,13194
93670,28841
93670,28881
93671,4180
93671,5765
93671,5933
93671,7392
93672,4182
93672,7402
93673,4192
93673,4262
93674,4198
93674,4604
93674,5494
93674,6307
93674,25161
93675,4199
93675,4416
93675,5279
93675,5302
93675,5704
93675,6045
93675,6592
93675,7297
93675,27272
41855,4201
41855,4637
41855,4932
41855,5109
41855,5396
41855,5864
41855,6549
41855,6707
41855,6714
41855,7651
41855,7682
41855,8743
41855,8923
41855,9331
41855,10734
41855,11642
41855,12003
41855,13761
41855,14215
41855,41791
41855,61546
93676,4202
93676,4910
93677,4207
93677,4443
93678,4210
93678,9882
93678,31090
5627,4218
93679,4224
93680,4225
93681,4227
93681,4261
93681,4656
93681,4745
93681,5488
93682,4231
93683,4237
93684,4239
93684,4602
93684,5016
93684,6235
93684,7197
93684,8304
93684,9215
93684,9335
93684,10398
93684,10839
93685,4241
93685,6063
93685,24055
93686,4244
93686,4845
93686,5205
67312,4244
16455,4247
16455,5489
93687,4255
93687,4554
93687,4943
93687,5766
93687,5808
93687,6389
93687,6668
93687,6832
93687,7178
93687,7670
93687,8693
93687,8776
93687,8989
93687,9190
93687,9532
93687,9573
93687,11298
93687,12131
93687,12689
93687,13304
93688,4266
93689,4268
93689,4994
93690,4271
93690,68027
93691,4275
93691,4545
93691,5724
93691,6935
93692,4279
93692,4876
93692,5337
93692,8010
93692,8166
93693,4281
93693,5488
93693,25792
93694,4282
93694,4498
93694,4764
93694,5072
93694,5202
93694,5365
93694,5907
93694,6344
93694,7932
93695,4290
93696,4295
93697,4296
93697,31134
93697,61233
93697,63805
93698,4297
93698,4557
93698,4773
93698,5073
93698,5355
93698,5553
93698,6136
93698,6279
93698,6555
93698,6773
93698,7059
93698,7101
93698,7733
93698,7936
93698,10908
20653,4299
20653,9041
20653,9373
93699,4303
27475,4308
27475,4593
27475,4693
27475,5057
27475,5787
27475,6131
27475,6503
27475,7145
27475,7759
27475,8493
27475,8580
27475,8853
27475,9826
93700,4310
93700,4434
93700,4552
93700,4786
93700,4957
93700,5197
93700,5562
93700,5700
93700,5802
93700,6406
93700,6750
93700,7062
93700,7115
93700,7786
93700,8353
93701,4328
93701,4330
93701,5488
93701,6155
93702,4329
93702,4361
93702,4471
93702,4627
93702,4628
93702,4720
93702,5244
93702,5371
93702,10121
93702,10211
93702,11042
93702,13147
93702,13499
93702,24178
93702,26195
93702,28051
93702,28384
93702,28537
93702,28670
93702,33109
93703,4331
93703,10637
93703,10931
93704,4332
93704,4821
93704,5712
93704,6419
93704,6949
93705,4335
93705,4687
93705,5335
93705,6349
93705,7137
93705,7435
93705,7572
93705,9236
93705,10350
93706,4337
93707,4342
93707,4983
93707,5081
93707,6306
93707,6908
93707,7090
93707,7544
93707,8454
93707,8561
93707,8656
93707,8919
93707,8928
93707,9479
93707,9510
93707,9736
93707,10274
93707,10391
93707,11671
93707,12635
93707,33879
93708,4344
93708,4393
93708,4410
93708,4694
93708,4913
93708,5059
93708,5242
93708,6024
93708,6271
93708,6499
93708,6813
93708,7104
93708,7419
93708,9533
93708,10655
93708,11537
93708,12216
93708,28061
93709,4347
93709,4559
93709,6182
93709,6920
93710,4353
93710,30482
93711,4362
93712,4383
93712,5206
93712,5824
93712,6249
93712,6805
93712,7158
93712,7436
93712,8180
93712,9123
93712,9441
93712,10024
93712,10611
93712,12242
93712,12557
93712,12886
93712,14934
93713,4390
93714,4395
93714,24208
11971,4400
11971,4456
11971,5276
11971,6034
11971,8552
11971,10084
11971,10616
93715,4406
93715,34035
93715,35631
93715,48436
93715,67548
93716,4407
93716,5049
93716,5118
93716,5542
93716,6293
93716,7554
93716,7555
93716,8569
93716,9394
93716,9936
93716,10695
93716,11572
93716,11658
93717,4418
93717,4508
93717,4661
93717,4861
93717,5044
93717,5294
93717,6372
93717,7110
93717,8167
93717,8431
93717,8675
93717,9469
93717,9515
93717,9642
93717,9739
93717,9988
93717,10204
93717,10357
93717,10601
93717,10660
93717,11752
93717,12571
93717,13820
93717,13968
93717,14636
93717,15600
93718,4420
93718,5457
93718,6236
93718,7515
93718,7671
93718,8377
93718,8850
93718,9305
93718,9599
93718,9832
93718,10203
93718,10844
93718,10955
93718,11234
93718,12116
93718,13463
93718,14680
93719,4423
93720,4426
93720,5483
93721,4428
93721,5930
93721,6579
93721,7148
93721,7420
93721,7824
93721,8045
93721,8276
93721,8387
93721,8450
93721,8624
93721,8944
93721,9074
93721,9565
93721,9747
93721,9854
93721,10564
93721,12067
93721,13650
93722,4429
93722,7923
93722,8176
93723,4431
93724,4436
93725,4439
93725,9175
93726,4447
93727,4447
7196,4451
7196,5489
7196,6386
7196,7615
7196,7831
93728,4458
93728,4632
93728,4837
93728,5485
93728,8252
93729,4475
93729,4505
93729,4753
93729,4971
93729,5112
93729,5249
93729,5447
93729,6350
93729,7221
93729,7955
93729,8247
93729,9787
93729,10794
93729,11749
93729,12991
93729,14373
93729,15177
93729,25394
93729,29197
93730,4477
93730,4760
93730,5010
93730,5230
93731,4479
93732,4480
93732,5775
93732,6653
93732,7714
93732,10937
93732,46666
93733,4485
93733,5292
93733,5645
93733,6786
93733,6930
93733,7674
93734,4488
93735,4489
93735,8631
93735,10824
93735,25491
93735,26742
93735,26770
93735,26812
93735,26846
93736,4509
93737,4512
93737,5426
93738,4520
93738,4599
93738,4740
93738,4849
93738,4886
93738,5030
93738,5386
93738,5668
93738,6553
93738,6950
93738,7346
93738,12604
93739,4529
93739,4759
93739,5216
93739,6073
93739,6399
93739,7427
93739,11261
93739,26497
93740,4534
93740,27949
93741,4538
93741,4778
93741,5419
93741,5757
93741,5846
93741,6035
93741,6670
93741,24753
93741,29266
93742,4546
93743,4551
93743,5297
93744,4569
93744,4890
93744,5065
93744,5466
93744,5746
93744,6037
93745,4574
93745,24163
93745,28597
93745,28685
93746,4590
93746,4823
93746,6222
93747,4597
93747,5094
93747,5379
93747,6110
93747,6359
93747,7517
93747,7720
93747,7970
93747,9184
93747,9241
93747,10894
93748,4607
93748,5164
93748,5377
93748,5883
93748,6115
93748,6394
93748,6718
93748,7498
93748,8112
93748,9327
93748,11369
93748,12714
93748,25409
93748,27379
93748,27398
93748,27435
93748,27439
93749,4608
93749,4775
93749,5101
93749,6783
93749,10171
93750,4610
93750,6478
93750,6823
93750,6978
93750,7183
93750,7330
93750,7387
93750,7655
93750,7897
93750,8276
18092,4611
18092,5640
10022,4611
93751,4611
93752,4614
93752,4875
93752,5039
93752,5271
93752,5958
93752,6348
93752,6420
93752,6638
93752,6980
93752,7240
93752,7631
93752,7890
93752,8168
93752,10639
93752,25045
93752,25529
93752,25966
93752,27344
93752,39599
93753,4617
2375,4622
2375,5079
2375,5585
2375,5809
2375,6361
2375,8471
2375,9030
2375,11335
93754,4622
93754,4905
93754,5079
93754,5450
93754,5585
93754,5990
93754,6060
93754,6196
93754,6258
93754,6682
93754,7379
93754,8111
93754,8391
93754,8606
93754,10574
93754,10901
93754,11881
93754,12177
93754,13923
93754,14304
93754,26949
93755,4625
93755,5166
93755,5576
93756,4634
93756,5342
93756,23863
93757,4641
93757,5001
93757,6362
93757,6597
93757,7305
93757,9304
93758,4642
93758,5045
93758,12357
93758,34026
93758,34415
93759,4649
93759,4906
93759,5242
93759,5281
93759,5394
93759,5664
93759,5683
93759,6324
93759,6667
93760,4660
93760,4797
93760,4857
93760,5139
93760,5180
93760,5303
93760,5366
93760,5833
93760,6607
93760,7151
93760,7308
93760,8293
93760,8658
93760,8682
93760,10022
93760,10146
93760,10320
93760,10629
93760,10933
93760,11557
93760,11629
93760,11770
93760,12034
93760,12277
93760,12800
93760,13184
93760,16263
93760,16264
93760,16875
93760,16876
93760,16877
93760,26315
93760,28506
93761,4660
93761,4797
93761,4857
93761,5180
93761,5554
93761,6032
93761,6059
93761,6338
93761,6460
93761,7118
93761,7390
93761,7853
93761,8114
93761,8170
93761,8682
93761,8825
93761,9280
93761,9983
93761,10395
93761,10651
93761,10755
93761,11088
93761,11890
93761,12342
93761,12362
93761,12960
93761,14413
93761,14673
93761,16246
93761,20949
93761,24092
93761,25082
93761,29197
93761,29316
93761,33111
93761,40218
93762,4664
93762,5037
93762,5423
93762,6708
93762,7993
93762,9906
93763,4666
93763,5464
93763,5799
93764,4669
93764,4868
93764,4891
93764,5158
93764,5183
93764,5502
93764,5676
93764,5734
93764,6000
93764,6082
93764,6274
93764,6312
93764,6495
93764,6520
93764,6719
93764,6866
93764,7428
93764,7910
93764,8016
93764,8486
93764,8753
93764,9073
93764,9943
93764,10171
93764,10591
93764,11121
93765,4671
93765,5031
93765,5142
93765,5605
93765,6105
93766,4683
93766,24607
93766,25948
93766,28482
93766,28515
93766,29253
93767,4699
93767,5539
93767,5810
93767,6441
93767,6658
93767,6870
93767,6998
93767,7125
93767,7253
93767,7329
93767,7403
93767,7916
93767,8747
93768,4700
93768,4981
93768,5260
93768,5392
93768,5511
93768,5758
93768,6099
93768,6174
93768,6181
93768,6662
93768,7299
93768,7947
93768,8280
93768,8494
93768,10771
93768,11528
93768,13485
93768,14439
93769,4701
93770,4702
93770,5098
93770,5112
93770,5243
93770,5498
93770,5998
93770,6302
93770,6621
93770,6739
93770,7343
93770,7617
93770,8126
93770,9495
93770,10941
93770,12632
93770,13291
93770,21280
93770,29197
93771,4703
93771,6536
93771,7120
93771,8062
93771,8324
93771,8756
93772,4704
93772,4939
93772,5003
93772,5315
93772,5715
93772,5895
93772,7093
93773,4708
93773,5160
93773,5594
93773,5816
93773,6064
93773,6785
93773,7212
93773,7406
93773,8644
93773,9554
93773,10764
93773,12696
93773,15449
93773,23311
93774,4716
93774,5514
93774,6894
93774,8149
93774,8573
93774,8946
93774,9273
93774,9778
93775,4726
93775,6155
93775,6388
93776,4727
93776,5546
93776,6623
93776,6850
93776,7261
93776,8912
93776,27605
1756,4734
1756,5979
1756,8923
1756,10412
93777,4744
93777,4922
93777,4945
93777,5115
93777,5194
93777,5353
93777,5354
93777,5361
93777,5387
93777,5417
93777,5499
93777,5530
93777,5550
93777,5713
93777,5921
93777,5968
93777,6012
93777,6065
93777,6106
93777,6139
93777,6199
93777,6238
93777,6463
93777,6475
93777,6661
93777,6695
93777,6698
93777,6841
93777,6940
93777,7432
93777,7492
93777,7813
93777,7933
93777,8037
93777,8220
93777,8422
93777,8423
93777,8726
93777,8897
93777,9192
93777,9311
93777,9500
93777,9596
93777,9682
93777,9701
93777,10649
93777,10671
93777,11013
93777,11684
93777,11779
93777,13129
93777,13712
93777,14125
93777,14334
93777,15757
93777,16114
93777,18014
93777,18690
93777,22318
93777,25096
93777,25097
93777,25507
93777,25554
93777,25692
93777,26042
93777,26869
93777,28217
93777,30406
93777,32349
93777,35731
93777,36781
93777,36908
93777,39084
93777,41907
93777,43527
93777,54538
93777,55676
93777,56320
93777,59760
93777,59904
93778,4746
93778,5439
93778,5517
93778,5548
93778,6195
93778,7243
93778,7628
93778,7667
93778,8179
93778,9038
93778,24341
93778,24359
93778,26617
93778,27056
93778,27062
93778,27073
93778,27081
93778,27104
93778,27108
93778,27135
93778,27149
93778,27152
93778,27162
93778,27166
93778,27186
93778,27190
93778,27219
93778,27227
93778,27244
93778,27260
93778,27261
93778,65598
93778,65646
93779,4748
93780,4750
93780,37535
67290,4753
67290,4907
67290,5112
67290,5282
67290,5461
67290,5508
67290,6054
67290,6659
67290,7118
67290,7347
67290,7900
67290,8885
67290,9142
67290,9555
67290,10040
67290,10428
67290,11092
67290,12291
67290,12469
67290,13985
67290,14943
67290,15522
67290,17025
93781,4756
93781,6414
93781,7199
93781,27760
93781,27767
93782,4760
93782,5258
93782,5894
93782,5929
93782,6791
93782,7067
93782,7138
93782,7162
93782,7216
93782,7835
93782,8042
93782,8523
93782,8672
93782,9084
93782,10042
93782,11816
93782,12140
93782,15657
14670,4761
14670,5211
14670,7972
93783,4783
93783,5488
93783,5964
93783,6077
93783,6208
93783,6469
93783,6514
93783,6634
93783,6792
93783,6883
93783,7258
93783,7287
93783,7647
93783,7881
93783,8460
93783,8704
93783,9310
93784,4783
93785,4787
93786,4805
93786,4950
93786,5112
93786,5339
93786,5693
93786,6219
93786,8044
93786,8172
93786,8654
93786,8666
93786,8830
93786,8938
93786,10081
93786,10476
93786,10603
93786,11462
93786,15935
93786,20834
93786,25083
93786,25989
93786,26866
93786,28959
93786,29197
93786,34079
93786,38221
2125,4812
2125,5680
2125,7755
93787,4813
93788,4844
93788,5489
93789,4848
93789,8288
93789,9077
93790,4854
93790,30802
72887,4858
72887,5172
72887,5397
72887,5455
72887,5491
72887,5830
72887,6252
72887,6392
72887,6675
72887,6976
72887,7156
72887,7548
72887,7700
72887,8399
72887,8759
72887,9760
72887,9969
72887,11456
72887,12207
72887,12350
72887,13231
72887,14495
72887,15215
72887,18081
72887,20068
72887,21506
72887,22318
72887,24038
72887,24062
72887,26516
72887,27883
72887,33541
72887,35909
72887,36770
72887,43894
72887,44811
72887,47814
72887,52484
72887,60152
72887,60633
72887,60732
72887,60750
72887,62019
72887,63108
72887,63661
72887,64238
72887,65666
72887,66299
72887,66721
72887,66768
72887,67575
72887,67827
72887,68227
72887,68314
93791,4858
93791,5164
93791,5696
93791,5967
93791,6491
93791,6615
93791,6840
93791,7569
93791,8199
93791,8367
93791,8937
93791,9502
93791,10266
93791,27549
93791,27556
93791,27587
93791,27641
93791,27676
93791,27698
93792,4862
93792,4998
93792,16784
93793,4863
93793,6381
93793,7041
93794,4867
93794,7522
93794,28040
93795,4869
93795,59040
93796,4869
93796,5592
93796,7748
93796,26485
93796,26500
93796,34634
93796,49185
93796,49736
93796,52003
93796,58319
93796,59019
93796,59024
93796,59035
93796,59040
93796,59047
93796,59181
93796,59188
93796,59189
93796,59193
93796,59194
93796,59204
93796,59205
93796,60223
93796,62486
93797,4871
93797,5472
93797,6043
93798,4881
93798,6913
93798,7282
93798,7560
93798,7799
93798,8074
93798,8904
93798,9302
93798,10051
14637,4886
14637,5128
14637,5175
14637,5489
14637,6389
93799,4893
93799,5428
93799,6532
93799,7516
93799,7735
93799,8245
93800,4909
93800,5966
93800,6166
93800,6929
52667,4917
52667,5050
52667,5223
52667,5375
52667,5572
52667,5989
52667,7713
52667,9443
52667,10194
52667,12436
52667,13480
52667,41791
93801,4925
93801,5474
